Id,price,floor,floorTotal,metroDistance,area,rooms,distanceToCentre
553,3005440,2,13,304,47.0,1,31.781006744295457
554,4721600,11,13,304,90.8,3,31.781006744295457
555,2949760,2,13,304,46.1,1,31.781006744295457
556,4016500,3,13,304,69.3,2,31.781006744295457
557,3053440,2,13,304,47.7,1,31.781006744295457
558,2890240,3,13,304,45.2,1,31.781006744295457
559,4200000,16,17,120,40.0,1,20.378496754851742
560,2350000,8,17,480,45.0,1,65.23590286371778
561,17100000,4,16,3,64.8,3,6.654869143632716
562,29800000,10,19,5,150.0,5,12.25288857102029
563,7399999,2,9,17,45.0,2,9.929688038582627
564,65037840,3,11,5,174.0,4,2.623632574398833
565,80000000,13,15,10,132.0,3,7.206471364475075
567,95020284,1,7,5,146.1,5,4.272509521268448
568,74000000,4,6,10,200.0,5,2.1435693414294286
569,247763200,1,8,5,208.0,4,2.1006728843536604
570,87000000,6,6,5,159.0,4,1.7321999837371203
571,108700000,46,50,10,206.0,3,8.045389097356157
572,142463840,7,12,5,150.0,4,3.7657237146023053
573,96163092,7,7,10,120.0,3,4.272509521268448
574,2885999,4,17,240,42.0,1,32.28343981834527
575,4370971,4,17,240,63.8,2,32.28343981834527
576,4485655,7,17,240,65.8,2,32.28343981834527
577,3280668,10,17,240,46.7,1,32.28343981834527
578,3833800,2,3,480,66.1,2,36.67671806678805
579,2363500,3,3,480,40.8,1,36.67671806678805
580,4430000,5,5,160,40.0,2,22.66062034795534
581,136269760,2,6,10,160.3,3,6.543832034140544
582,247763200,5,6,10,330.0,5,6.543832034140544
583,42000000,29,40,10,128.1,3,12.055298193800779
584,123881600,2,10,10,138.0,4,2.154150759216303
585,154790059,5,12,5,147.0,3,3.6882504311905713
586,52897443,32,37,20,122.0,3,14.224087334585509
587,43792146,32,37,20,101.0,3,14.224087334585509
588,50000000,2,17,10,84.0,4,3.376238619573912
589,105000000,2,7,10,187.0,5,1.7321830088921488
590,20800000,5,18,20,55.0,2,12.11059144732157
591,192883651,7,12,10,173.0,4,3.683818685077363
592,39000000,5,7,5,60.0,2,1.3194924630056488
593,57600000,3,17,10,116.4,3,3.2010992318758515
594,108700000,46,50,10,206.0,3,8.045389097356157
595,36900000,7,37,20,89.0,2,14.10217312551061
596,317601452,2,7,10,293.5,5,4.309385219718236
597,173500000,3,7,10,300.0,3,4.981179232117035
598,130075680,5,7,10,187.7,4,1.9235331371014266
599,2759750,8,17,320,41.5,1,31.846231987481747
600,3102776,13,17,120,25.5,1,26.809033913896936
601,9250000,1,9,10,58.8,3,10.28154534577414
602,8690000,4,10,7,46.0,2,10.063147009761314
603,42000000,7,8,3,93.0,2,4.85168490895358
604,54171000,5,13,16,92.6,2,2.3059841134803016
605,37000000,8,11,10,90.0,3,2.091848153164078
606,58000000,2,4,6,130.0,4,2.1363144581332443
607,62400000,12,15,20,165.0,3,9.666996108916425
608,62400000,12,15,20,165.0,3,9.666996108916425
609,4900000,1,9,24,33.8,1,16.162557080943145
610,57663397,3,5,6,120.0,4,1.588903244768443
611,63500000,4,12,5,100.8,3,3.870644446122673
612,17900000,46,48,35,62.0,2,12.055298193800779
613,12500000,4,5,5,63.0,3,9.491036269798432
614,9000000,7,16,5,50.0,2,5.449413614377605
615,78000000,2,6,3,91.4,3,1.8922135644066416
616,177832037,7,16,5,174.0,4,1.9199182727165889
617,216792800,3,4,10,173.0,4,1.5436324315943362
618,23000000,11,20,14,108.0,3,11.935489002166273
619,59000000,6,12,5,170.0,4,2.5146693916215086
620,3100000,12,12,192,41.9,1,34.71900746678323
621,14500000,15,21,5,48.0,1,9.187512422395
622,39100000,7,21,5,130.0,4,9.37092472315561
623,22500000,8,21,5,79.0,2,9.512983238800082
624,30687000,2,7,7,57.9,2,3.4436988489714415
625,62630000,3,7,7,116.3,3,3.4436988489714415
626,99510000,4,7,7,170.1,4,3.4436988489714415
627,170000000,6,7,7,228.7,5,3.4436988489714415
629,7950000,9,9,14,58.5,3,16.869051234378766
630,165065848,4,7,9,198.0,4,6.543832034140544
631,50000000,6,19,24,202.0,5,9.556980556151682
632,2253160,9,9,320,43.3,2,36.19495474707211
633,56000000,5,9,5,157.0,4,10.095858757055328
634,5200000,6,16,96,39.0,1,16.806396903029608
635,2416050,2,3,480,41.0,1,36.67671806678805
636,130075680,45,53,23,158.0,4,6.394480202929105
637,2700000,3,6,160,40.0,1,24.060796765692125
638,14635380,2,5,4,38.0,2,2.4882597471425707
639,94000000,4,7,10,138.0,3,2.7754412235093158
640,165000000,7,7,10,266.0,4,2.7754412235093158
641,180000000,4,4,10,228.0,4,2.7754412235093158
642,190000000,2,7,10,204.0,4,2.7754412235093158
643,240000000,6,6,10,225.0,4,2.7754412235093158
644,68000000,3,6,10,119.0,3,2.7754412235093158
645,84000000,3,6,10,137.0,3,2.7754412235093158
646,250000000,7,7,10,259.0,4,2.7754412235093158
647,88000000,4,7,10,138.0,3,2.7754412235093158
648,167240160,4,7,10,155.0,4,2.7754412235093158
649,102202320,3,7,10,106.1,2,2.7754412235093158
650,162594600,4,7,10,175.2,4,2.7754412235093158
651,55375075,7,11,11,149.0,4,6.394480202929105
652,54260141,11,53,11,129.1,4,6.394480202929105
653,30800000,5,53,11,107.0,3,6.394480202929105
654,59463168,8,33,11,155.0,4,6.394480202929105
655,111493440,35,53,11,240.0,5,6.394480202929105
656,57000000,25,33,11,123.0,3,6.394480202929105
657,70000000,13,33,11,213.2,5,6.394480202929105
658,115000000,43,53,11,253.0,5,6.394480202929105
659,80523040,8,53,11,235.8,5,6.394480202929105
660,95000000,26,50,11,180.0,5,6.394480202929105
661,95000000,28,50,11,140.0,4,6.394480202929105
662,63000000,3,12,7,75.0,3,3.7679777933008047
663,216792800,11,12,5,272.6,5,3.870644446122673
664,3500000,5,16,280,31.0,1,43.6039502115691
665,32000000,17,21,7,112.0,3,9.511222515369603
666,33000000,4,21,7,121.0,3,9.511222515369603
667,33000000,11,21,7,110.0,3,9.511222515369603
668,33000000,5,21,7,117.0,3,9.511222515369603
669,38500000,9,21,7,133.0,3,9.511222515369603
670,29500000,12,21,7,109.0,3,9.37092472315561
671,27195000,2,21,7,112.0,3,9.601246924271003
672,27200000,2,21,7,112.0,3,9.475107293956954
673,27200000,2,21,7,112.0,3,9.413893380143309
674,4300000,5,10,12,36.5,1,19.460723125126123
675,3000000,9,16,80,28.9,1,19.69926990333434
676,4250000,5,5,160,62.4,3,35.885627277975594
677,4270000,1,9,120,32.0,1,17.03984337679753
678,7100000,5,12,80,51.0,1,16.28126266824022
679,100790070,4,12,5,135.6,3,3.870644446122673
680,99000000,3,12,5,139.0,4,3.7890043647215585
681,63500000,4,12,5,100.8,3,3.870644446122673
682,80000000,8,8,11,108.0,4,5.383134520549233
683,13450000,10,17,7,65.0,2,6.615889487643274
684,13490000,11,22,7,62.0,3,7.987387932468651
685,33000000,4,30,3,109.0,3,10.482207020898201
686,125000000,4,8,2,248.0,4,1.291647714170756
687,7800000,2,3,120,85.0,3,28.877345287789804
688,19700000,16,29,14,66.0,1,3.2720941222027684
689,5390000,2,17,192,56.1,2,24.85762281513889
690,8299000,7,9,15,64.0,3,15.054557636364095
691,2951000,8,9,80,12.8,1,15.083830948623705
692,65000000,7,12,5,94.0,3,3.7890043647215585
693,3100000,4,5,360,43.5,2,31.93236329463467
694,1850000,5,5,200,33.0,1,56.10788884487065
695,14000000,2,8,3,76.0,3,7.951641633002923
696,69900000,4,11,5,107.4,3,3.7890043647215585
697,57000000,26,53,11,100.0,2,6.394480202929105
698,3700000,4,5,232,50.0,2,35.31149504727459
699,61940800,10,14,10,132.0,3,2.38642918773814
700,33350000,4,18,7,72.0,2,4.12461774514999
701,80000000,10,21,12,140.0,3,8.075092370436337
702,85000000,2,9,2,205.0,5,1.912127175671693
703,2340000,3,6,120,37.0,1,23.20752014633971
704,3470000,4,6,120,55.0,2,23.20752014633971
705,35750000,8,48,80,180.0,4,12.055298193800779
706,38200000,18,33,12,120.0,3,14.142968052373467
707,55900000,14,48,30,207.0,3,12.055298193800779
708,44000000,14,47,23,198.0,5,12.039893110333715
709,28790000,13,18,28,82.0,3,12.215378399061624
710,9700000,20,22,13,58.8,2,16.11778541671317
711,24000000,38,40,10,60.0,1,10.449671400750256
712,18078200,19,22,15,70.0,1,11.71101096638104
713,9250000,6,17,120,101.6,3,26.811634253529984
714,77000000,8,11,5,90.0,3,3.870644446122673
715,128700000,7,14,5,156.1,4,3.870644446122673
716,216792800,11,12,5,272.6,5,3.870644446122673
717,185822400,3,4,14,205.0,4,1.3202275943965243
718,8600000,4,9,5,59.0,3,14.66838778644113
719,4290000,1,9,80,32.5,1,17.80613202656769
720,37000000,8,21,12,96.0,2,8.075092370436337
721,45500000,8,23,12,113.0,3,8.075092370436337
722,62000000,10,14,12,170.0,3,8.075092370436337
723,99000000,6,7,6,142.0,3,3.7679777933008047
724,5800000,7,12,40,51.0,3,18.102225468606985
725,135650352,1,7,8,201.0,4,4.309385219718236
726,54800000,41,57,7,105.0,3,8.045389097356157
727,146353800,7,51,13,180.0,4,8.045389097356157
729,192000000,4,8,48,265.0,4,12.711586722453795
730,291059819,3,7,6,254.0,4,1.2767197626037536
731,263248400,2,8,5,233.0,4,1.563677080622052
732,186000000,2,8,5,186.0,4,1.563677080622052
733,95000000,1,5,56,286.0,5,12.709732877197203
734,3600000,5,14,240,48.9,1,31.454593665004026
735,7600000,3,16,80,68.0,2,21.416808438702706
736,5100000,23,24,80,63.0,3,25.26180897574217
737,3500000,6,9,320,49.0,2,64.47938895708305
738,8900000,3,8,8,38.0,1,2.9882640754763945
739,15500000,22,22,16,55.0,2,7.857369941732875
740,25000000,3,8,16,87.0,2,7.857369941732875
741,74328960,11,18,12,122.0,3,7.667023540088899
742,68134880,8,30,10,163.0,4,10.918437161081162
743,3500000,1,5,160,46.0,2,37.3442788608269
744,142463840,3,8,15,166.4,3,1.9443911785200194
745,49900000,13,54,23,164.0,4,6.394480202929105
